longitude,latitude
19.5697,-33.4367
19.5964,-33.4583
19.6232,-33.4799
19.6232,-33.4799
19.6501,-33.5016
19.6769,-33.5232
19.7036,-33.5448
19.7036,-33.5448
19.7304,-33.5663
19.7572,-33.5879
19.7840,-33.6095
19.7840,-33.6095
19.8108,-33.6310
19.8377,-33.6526
19.8646,-33.6741
19.8646,-33.6741
19.8915,-33.6956
19.9183,-33.7172
19.9452,-33.7387
19.9452,-33.7387
19.9722,-33.7602
19.9991,-33.7817
20.0261,-33.8032
20.0261,-33.8032
20.0530,-33.8247
20.0800,-33.8462
20.0800,-33.8462
20.1070,-33.8676
20.1340,-33.8891
20.1610,-33.9105
20.1610,-33.9105
20.1880,-33.9320
20.2151,-33.9535
20.2421,-33.9749
20.2421,-33.9749
20.2692,-33.9963
20.2964,-34.0178
20.3235,-34.0392
20.3235,-34.0392
20.3506,-34.0606
20.3777,-34.0820
20.4049,-34.1034
20.4049,-34.1034
20.4320,-34.1248
20.4592,-34.1462
20.4864,-34.1676
20.4864,-34.1676
20.5136,-34.1890
20.5409,-34.2103
20.5681,-34.2317
20.5681,-34.2317
20.5954,-34.2530
20.6226,-34.2744
20.6499,-34.2957
20.6499,-34.2957
20.6773,-34.3171
20.7046,-34.3384
20.7319,-34.3597
20.7319,-34.3597
20.7592,-34.3810
20.7866,-34.4023
20.8140,-34.4236
20.8140,-34.4236
20.8413,-34.4449
20.8687,-34.4661
20.8962,-34.4874
20.8962,-34.4874
20.9236,-34.5087
20.9511,-34.5299
20.9787,-34.5513
20.9787,-34.5513
21.0067,-34.5730
21.0343,-34.5942
21.0343,-34.5942
21.0618,-34.6155
21.0893,-34.6367
21.1169,-34.6579
21.1169,-34.6579
21.1444,-34.6792
21.1720,-34.7004
21.1996,-34.7215
21.1996,-34.7215
21.2272,-34.7427
21.2548,-34.7639
21.2825,-34.7851
21.2825,-34.7851
21.3101,-34.8062
21.3378,-34.8274
21.3655,-34.8486
21.3655,-34.8486
21.3932,-34.8697
21.4209,-34.8908
21.4486,-34.9120
21.4486,-34.9120
21.4764,-34.9331
21.5041,-34.9542
21.5319,-34.9753
21.5319,-34.9753
21.5597,-34.9964
21.5875,-35.0175
21.5875,-35.0175
21.6153,-35.0386
21.6431,-35.0597
21.6710,-35.0808
21.6710,-35.0808
21.6989,-35.1018
21.7267,-35.1229
21.7546,-35.1439
21.7546,-35.1439
21.7825,-35.1650
21.8105,-35.1860
21.8384,-35.2070
21.8384,-35.2070
21.8664,-35.2280
21.8944,-35.2491
21.9224,-35.2701
21.9224,-35.2701
21.9504,-35.2911
21.9784,-35.3121
22.0064,-35.3330
22.0064,-35.3330
22.0345,-35.3540
22.0626,-35.3750
22.0907,-35.3960
22.0907,-35.3960
22.1187,-35.4169
22.1469,-35.4378
22.1750,-35.4588
22.1750,-35.4588
22.2031,-35.4797
22.2313,-35.5006
22.2595,-35.5215
22.2595,-35.5215
22.2877,-35.5424
22.3159,-35.5633
22.3159,-35.5633
22.3441,-35.5842
22.3723,-35.6051
22.4006,-35.6260
22.4006,-35.6260
22.4288,-35.6468
22.4571,-35.6677
22.4854,-35.6885
22.4854,-35.6885
22.5137,-35.7094
22.5421,-35.7302
22.5704,-35.7510
22.5704,-35.7510
22.5988,-35.7719
22.6272,-35.7927
22.6556,-35.8135
22.6556,-35.8135
22.6840,-35.8343
22.7124,-35.8551
22.7409,-35.8758
22.7409,-35.8758
22.7693,-35.8966
22.7978,-35.9174
22.8263,-35.9381
22.8263,-35.9381
22.8548,-35.9589
22.8833,-35.9796
22.9119,-36.0003
22.9119,-36.0003
22.9406,-36.0212
22.9692,-36.0419
22.9978,-36.0626
22.9978,-36.0626
23.0264,-36.0833
23.0550,-36.1040
23.0550,-36.1040
23.0836,-36.1247
23.1123,-36.1454
23.1410,-36.1661
23.1410,-36.1661
23.1697,-36.1868
23.1984,-36.2074
23.2271,-36.2281
23.2271,-36.2281
23.2558,-36.2487
23.2846,-36.2693
23.3134,-36.2900
23.3134,-36.2900
23.3422,-36.3106
23.3710,-36.3312
23.3998,-36.3518
23.3998,-36.3518
23.4286,-36.3724
23.4574,-36.3929
23.4863,-36.4135
23.4863,-36.4135
23.5152,-36.4341
23.5441,-36.4546
23.5730,-36.4752
23.5730,-36.4752
23.6019,-36.4957
23.6309,-36.5163
23.6599,-36.5368
23.6599,-36.5368
23.6889,-36.5573
23.7179,-36.5778
23.7179,-36.5778
23.7469,-36.5983
23.7759,-36.6189
23.8050,-36.6393
23.8050,-36.6393
23.8340,-36.6598
23.8631,-36.6803
23.8922,-36.7008
23.8922,-36.7008
23.9213,-36.7212
23.9505,-36.7417
23.9796,-36.7621
23.9796,-36.7621
24.0088,-36.7825
24.0379,-36.8029
24.0672,-36.8233
24.0672,-36.8233
24.0964,-36.8438
24.1256,-36.8642
24.1549,-36.8845
24.1549,-36.8845
24.1841,-36.9049
24.2134,-36.9253
24.2427,-36.9457
24.2427,-36.9457
24.2720,-36.9660
24.3013,-36.9863
24.3307,-37.0067
24.3307,-37.0067
24.3601,-37.0270
24.3894,-37.0473
24.3894,-37.0473
24.4188,-37.0677
24.4483,-37.0880
24.4777,-37.1083
24.4777,-37.1083
24.5071,-37.1286
24.5366,-37.1488
24.5661,-37.1691
24.5661,-37.1691
24.5956,-37.1894
24.6251,-37.2096
24.6547,-37.2299
24.6547,-37.2299
24.6842,-37.2501
24.7138,-37.2704
24.7434,-37.2906
24.7434,-37.2906
24.7730,-37.3108
24.8026,-37.3310
24.8322,-37.3512
24.8322,-37.3512
24.8619,-37.3714
24.8916,-37.3916
24.9212,-37.4117
24.9212,-37.4117
24.9509,-37.4319
24.9807,-37.4520
25.0104,-37.4722
25.0104,-37.4722
25.0402,-37.4923
25.0700,-37.5125
25.0998,-37.5326
25.0998,-37.5326
25.1296,-37.5527
25.1594,-37.5728
25.1892,-37.5929
25.1892,-37.5929
25.2191,-37.6130
25.2490,-37.6331
25.2789,-37.6531
25.2789,-37.6531
25.3088,-37.6732
25.3388,-37.6933
25.3388,-37.6933
25.3687,-37.7133
25.3987,-37.7333
25.4286,-37.7534
25.4286,-37.7534
25.4587,-37.7734
25.4887,-37.7934
25.5187,-37.8134
25.5187,-37.8134
25.5488,-37.8334
25.5789,-37.8534
25.6090,-37.8734
25.6090,-37.8734
25.6391,-37.8933
25.6692,-37.9133
25.6993,-37.9332
25.6993,-37.9332
25.7295,-37.9532
25.7596,-37.9731
25.7898,-37.9930
25.7898,-37.9930
25.8200,-38.0129
25.8502,-38.0328
25.8502,-38.0328
25.8805,-38.0527
25.9108,-38.0726
25.9410,-38.0924
25.9410,-38.0924
25.9713,-38.1123
26.0016,-38.1322
26.0320,-38.1520
26.0320,-38.1520
26.0623,-38.1719
26.0927,-38.1917
26.1231,-38.2115
26.1231,-38.2115
26.1535,-38.2313
26.1839,-38.2511
26.2144,-38.2710
26.2144,-38.2710
26.2449,-38.2907
26.2753,-38.3105
26.3058,-38.3303
26.3058,-38.3303
26.3364,-38.3501
26.3669,-38.3698
26.3669,-38.3698
26.3974,-38.3895
26.4280,-38.4093
26.4585,-38.4290
26.4585,-38.4290
26.4891,-38.4487
26.5198,-38.4684
26.5504,-38.4881
26.5504,-38.4881
26.5811,-38.5078
26.6118,-38.5275
26.6424,-38.5471
26.6424,-38.5471
26.6732,-38.5668
26.7039,-38.5864
26.7346,-38.6061
26.7346,-38.6061
26.7654,-38.6257
26.7962,-38.6453
26.8269,-38.6649
26.8269,-38.6649
26.8578,-38.6845
26.8886,-38.7041
26.9194,-38.7237
26.9194,-38.7237
26.9503,-38.7433
26.9812,-38.7628
27.0121,-38.7824
27.0121,-38.7824
27.0430,-38.8019
27.0739,-38.8215
27.1049,-38.8410
27.1049,-38.8410
27.1359,-38.8605
27.1669,-38.8800
27.1669,-38.8800
27.1978,-38.8995
27.2289,-38.9190
27.2599,-38.9385
27.2599,-38.9385
27.2910,-38.9580
27.3221,-38.9774
27.3532,-38.9969
27.3532,-38.9969
27.3843,-39.0163
27.4154,-39.0358
27.4466,-39.0552
27.4466,-39.0552
27.4778,-39.0746
27.5089,-39.0940
27.5402,-39.1134
27.5402,-39.1134
27.5714,-39.1328
27.6026,-39.1522
27.6339,-39.1715
27.6339,-39.1715
27.6652,-39.1909
27.6965,-39.2102
27.6965,-39.2102
27.7278,-39.2296
27.7592,-39.2489
27.7905,-39.2682
27.7905,-39.2682
27.8219,-39.2875
27.8533,-39.3068
27.8848,-39.3261
27.8848,-39.3261
27.9162,-39.3454
27.9477,-39.3647
27.9791,-39.3840
27.9791,-39.3840
28.0106,-39.4032
28.0421,-39.4225
28.0737,-39.4417
28.0737,-39.4417
28.1052,-39.4609
28.1368,-39.4801
28.1684,-39.4993
28.1684,-39.4993
28.2000,-39.5185
28.2316,-39.5377
28.2633,-39.5569
28.2633,-39.5569
28.2949,-39.5761
28.3266,-39.5952
28.3583,-39.6144
28.3583,-39.6144
28.3900,-39.6335
28.4217,-39.6526
28.4535,-39.6717
28.4535,-39.6717
28.4852,-39.6908
28.5170,-39.7099
28.5170,-39.7099
28.5488,-39.7290
28.5807,-39.7481
28.6125,-39.7672
28.6125,-39.7672
28.6443,-39.7862
28.6762,-39.8053
28.7081,-39.8243
28.7081,-39.8243
28.7400,-39.8433
28.7720,-39.8624
28.8040,-39.8814
28.8040,-39.8814
28.8359,-39.9004
28.8680,-39.9194
28.9000,-39.9384
28.9000,-39.9384
28.9321,-39.9573
28.9641,-39.9763
28.9962,-39.9953
28.9962,-39.9953
29.0283,-40.0142
29.0604,-40.0331
29.0604,-40.0331
29.0926,-40.0520
29.1247,-40.0710
29.1569,-40.0898
29.1569,-40.0898
29.1891,-40.1087
29.2213,-40.1276
29.2535,-40.1465
29.2535,-40.1465
29.2857,-40.1653
29.3180,-40.1842
29.3503,-40.2030
29.3503,-40.2030
29.3826,-40.2218
29.4149,-40.2407
29.4472,-40.2595
29.4472,-40.2595
29.4796,-40.2783
29.5120,-40.2970
29.5444,-40.3158
29.5444,-40.3158
29.5768,-40.3346
29.6092,-40.3533
29.6417,-40.3721
29.6417,-40.3721
29.6742,-40.3908
29.7067,-40.4095
29.7392,-40.4282
29.7392,-40.4282
29.7717,-40.4469
29.8042,-40.4656
29.8042,-40.4656
29.8368,-40.4843
29.8694,-40.5030
29.9020,-40.5216
29.9020,-40.5216
29.9346,-40.5403
29.9673,-40.5589
29.9999,-40.5776
29.9999,-40.5776
30.0326,-40.5962
30.0653,-40.6148
30.0980,-40.6334
30.0980,-40.6334
30.1307,-40.6519
30.1635,-40.6705
30.1963,-40.6891
30.1963,-40.6891
30.2291,-40.7076
30.2619,-40.7262
30.2948,-40.7447
30.2948,-40.7447
30.3276,-40.7633
30.3605,-40.7818
30.3934,-40.8003
30.3934,-40.8003
30.4264,-40.8188
30.4593,-40.8373
30.4922,-40.8557
30.4922,-40.8557
30.5252,-40.8742
30.5582,-40.8926
30.5912,-40.9111
30.5912,-40.9111
30.6242,-40.9295
30.6573,-40.9479
30.6903,-40.9663
30.6903,-40.9663
30.7234,-40.9847
30.7565,-41.0031
30.7897,-41.0215
30.7897,-41.0215
30.8228,-41.0398
30.8560,-41.0582
30.8892,-41.0765
30.8892,-41.0765
30.9224,-41.0949
30.9557,-41.1132
30.9889,-41.1315
30.9889,-41.1315
31.0222,-41.1498
31.0554,-41.1681
31.0888,-41.1863
31.0888,-41.1863
31.1221,-41.2046
31.1554,-41.2229
31.1888,-41.2411
31.1888,-41.2411
31.2222,-41.2593
31.2556,-41.2776
31.2556,-41.2776
31.2890,-41.2958
31.3225,-41.3140
31.3559,-41.3322
31.3559,-41.3322
31.3894,-41.3503
31.4229,-41.3685
31.4564,-41.3867
31.4564,-41.3867
31.4900,-41.4048
31.5236,-41.4229
31.5571,-41.4411
31.5571,-41.4411
31.5907,-41.4592
31.6244,-41.4773
31.6580,-41.4954
31.6580,-41.4954
31.6917,-41.5134
31.7254,-41.5315
31.7591,-41.5496
31.7591,-41.5496
31.7928,-41.5676
31.8266,-41.5856
31.8604,-41.6037
31.8604,-41.6037
31.8941,-41.6217
31.9279,-41.6397
31.9618,-41.6577
31.9618,-41.6577
31.9956,-41.6757
32.0295,-41.6936
32.0634,-41.7116
32.0634,-41.7116
32.0973,-41.7296
32.1312,-41.7475
32.1312,-41.7475
32.1652,-41.7654
32.1991,-41.7833
32.2331,-41.8012
32.2331,-41.8012
32.2671,-41.8191
32.3011,-41.8370
32.3352,-41.8548
32.3352,-41.8548
32.3693,-41.8727
32.4034,-41.8905
32.4375,-41.9084
32.4375,-41.9084
32.4716,-41.9262
32.5058,-41.9440
32.5399,-41.9618
32.5399,-41.9618
32.5741,-41.9796
32.6083,-41.9973
32.6425,-42.0151
32.6425,-42.0151
32.6768,-42.0328
32.7110,-42.0506
32.7453,-42.0683
32.7453,-42.0683
32.7796,-42.0860
32.8140,-42.1037
32.8483,-42.1214
32.8483,-42.1214
32.8827,-42.1391
32.9171,-42.1568
32.9515,-42.1744
32.9515,-42.1744
32.9859,-42.1921
33.0204,-42.2097
33.0549,-42.2273
33.0549,-42.2273
33.0895,-42.2450
33.1240,-42.2626
33.1585,-42.2802
33.1585,-42.2802
33.1931,-42.2978
33.2277,-42.3154
33.2623,-42.3329
33.2623,-42.3329
33.2969,-42.3505
33.3315,-42.3680
33.3315,-42.3680
33.3662,-42.3855
33.4009,-42.4030
33.4356,-42.4205
33.4356,-42.4205
33.4703,-42.4380
33.5050,-42.4555
33.5398,-42.4729
33.5398,-42.4729
33.5746,-42.4904
33.6093,-42.5078
33.6442,-42.5252
33.6442,-42.5252
33.6790,-42.5426
33.7139,-42.5600
33.7487,-42.5774
33.7487,-42.5774
33.7836,-42.5948
33.8185,-42.6121
33.8535,-42.6295
33.8535,-42.6295
33.8884,-42.6468
33.9234,-42.6641
33.9584,-42.6815
33.9584,-42.6815
33.9934,-42.6987
34.0285,-42.7160
34.0635,-42.7333
34.0635,-42.7333
34.0986,-42.7506
34.1337,-42.7678
34.1689,-42.7851
34.1689,-42.7851
34.2040,-42.8023
34.2392,-42.8195
34.2744,-42.8367
34.2744,-42.8367
34.3096,-42.8539
34.3448,-42.8711
34.3801,-42.8883
34.3801,-42.8883
34.4153,-42.9054
34.4506,-42.9226
34.4506,-42.9226
34.4860,-42.9397
34.5213,-42.9568
34.5566,-42.9739
34.5566,-42.9739
34.5920,-42.9910
34.6274,-43.0081
34.6629,-43.0252
34.6629,-43.0252
34.6983,-43.0423
34.7338,-43.0593
34.7692,-43.0763
34.7692,-43.0763
34.8047,-43.0934
34.8403,-43.1104
34.8758,-43.1274
34.8758,-43.1274
34.9114,-43.1444
34.9470,-43.1613
34.9826,-43.1783
34.9826,-43.1783
35.0182,-43.1952
35.0538,-43.2122
35.0895,-43.2291
35.0895,-43.2291
35.1252,-43.2460
35.1609,-43.2629
35.1609,-43.2629
35.1966,-43.2798
35.2324,-43.2967
35.2682,-43.3135
35.2682,-43.3135
35.3040,-43.3304
35.3398,-43.3472
35.3756,-43.3640
35.3756,-43.3640
35.4115,-43.3809
35.4474,-43.3977
35.4833,-43.4144
35.4833,-43.4144
35.5192,-43.4312
35.5552,-43.4480
35.5912,-43.4648
35.5912,-43.4648
35.6272,-43.4815
35.6632,-43.4982
35.6993,-43.5149
35.6993,-43.5149
35.7353,-43.5316
35.7714,-43.5483
35.7714,-43.5483
35.8075,-43.5650
35.8436,-43.5816
35.8797,-43.5983
35.8797,-43.5983
35.9159,-43.6149
35.9520,-43.6315
35.9882,-43.6482
35.9882,-43.6482
36.0245,-43.6648
36.0607,-43.6813
36.0970,-43.6979
36.0970,-43.6979
36.1333,-43.7145
36.1696,-43.7310
36.2059,-43.7475
36.2059,-43.7475
36.2423,-43.7641
36.2787,-43.7806
36.3150,-43.7971
36.3150,-43.7971
36.3514,-43.8136
36.3879,-43.8300
36.4244,-43.8465
36.4244,-43.8465
36.4608,-43.8629
36.4973,-43.8794
36.5339,-43.8958
36.5339,-43.8958
36.5704,-43.9122
36.6070,-43.9286
36.6436,-43.9450
36.6436,-43.9450
36.6802,-43.9613
36.7168,-43.9777
36.7535,-43.9940
36.7535,-43.9940
36.7901,-44.0103
36.8268,-44.0267
36.8635,-44.0429
36.8635,-44.0429
36.9002,-44.0592
36.9370,-44.0755
36.9738,-44.0918
36.9738,-44.0918
37.0106,-44.1080
37.0474,-44.1242
37.0842,-44.1404
37.0842,-44.1404
37.1211,-44.1567
37.1579,-44.1728
37.1579,-44.1728
37.1948,-44.1890
37.2318,-44.2052
37.2687,-44.2213
37.2687,-44.2213
37.3057,-44.2375
37.3427,-44.2536
37.3797,-44.2697
37.3797,-44.2697
37.4167,-44.2858
37.4537,-44.3019
37.4908,-44.3180
37.4908,-44.3180
37.5279,-44.3340
37.5650,-44.3501
37.6022,-44.3661
37.6022,-44.3661
37.6393,-44.3821
37.6765,-44.3981
37.7137,-44.4141
37.7137,-44.4141
37.7509,-44.4301
37.7882,-44.4460
37.8255,-44.4620
37.8255,-44.4620
37.8628,-44.4779
37.9001,-44.4939
37.9374,-44.5098
37.9374,-44.5098
37.9747,-44.5256
38.0121,-44.5415
38.0495,-44.5574
38.0495,-44.5574
38.0869,-44.5733
38.1244,-44.5891
38.1244,-44.5891
38.1618,-44.6049
38.1993,-44.6207
38.2368,-44.6365
38.2368,-44.6365
38.2743,-44.6523
38.3118,-44.6681
38.3494,-44.6838
38.3494,-44.6838
38.3870,-44.6996
38.4246,-44.7153
38.4622,-44.7310
38.4622,-44.7310
38.4999,-44.7467
38.5376,-44.7624
38.5752,-44.7781
38.5752,-44.7781
38.6129,-44.7938
38.6507,-44.8094
38.6507,-44.8094
38.6885,-44.8250
38.7262,-44.8407
38.7640,-44.8563
38.7640,-44.8563
38.8019,-44.8719
38.8397,-44.8874
38.8776,-44.9030
38.8776,-44.9030
38.9155,-44.9186
38.9534,-44.9341
38.9913,-44.9496
38.9913,-44.9496
39.0293,-44.9651
39.0673,-44.9806
39.1053,-44.9961
39.1053,-44.9961
39.1433,-45.0116
39.1814,-45.0270
39.2194,-45.0425
39.2194,-45.0425
39.2575,-45.0579
39.2956,-45.0733
39.3338,-45.0887
39.3338,-45.0887
39.3719,-45.1041
39.4101,-45.1195
39.4483,-45.1348
39.4483,-45.1348
39.4865,-45.1502
39.5248,-45.1655
39.5630,-45.1808
39.5630,-45.1808
39.6013,-45.1961
39.6396,-45.2114
39.6396,-45.2114
39.6779,-45.2266
39.7162,-45.2419
39.7546,-45.2571
39.7546,-45.2571
39.7930,-45.2723
39.8314,-45.2876
39.8698,-45.3027
39.8698,-45.3027
39.9083,-45.3179
39.9468,-45.3331
39.9852,-45.3482
39.9852,-45.3482
40.0238,-45.3634
40.0623,-45.3785
40.1008,-45.3936
40.1008,-45.3936
40.1394,-45.4087
40.1780,-45.4238
40.2167,-45.4388
40.2167,-45.4388
40.2553,-45.4539
40.2940,-45.4689
40.3327,-45.4840
40.3327,-45.4840
40.3715,-45.4990
40.4102,-45.5140
40.4102,-45.5140
40.4489,-45.5290
40.4877,-45.5439
40.5265,-45.5589
40.5265,-45.5589
40.5654,-45.5738
40.6043,-45.5888
40.6432,-45.6037
40.6432,-45.6037
40.6821,-45.6186
40.7210,-45.6335
40.7599,-45.6483
40.7599,-45.6483
40.7989,-45.6632
40.8379,-45.6780
40.8770,-45.6929
40.8770,-45.6929
40.9160,-45.7077
40.9550,-45.7224
40.9941,-45.7372
40.9941,-45.7372
41.0332,-45.7520
41.0723,-45.7667
41.0723,-45.7667
41.1114,-45.7815
41.1506,-45.7962
41.1898,-45.8109
41.1898,-45.8109
41.2290,-45.8256
41.2682,-45.8402
41.3074,-45.8549
41.3074,-45.8549
41.3467,-45.8695
41.3861,-45.8842
41.4253,-45.8988
41.4253,-45.8988
41.4647,-45.9134
41.5040,-45.9280
41.5434,-45.9425
41.5434,-45.9425
41.5828,-45.9571
41.6222,-45.9716
41.6616,-45.9861
41.6616,-45.9861
41.7011,-46.0006
41.7406,-46.0151
41.7801,-46.0296
41.7801,-46.0296
41.8196,-46.0441
41.8592,-46.0585
41.8988,-46.0730
41.8988,-46.0730
41.9383,-46.0874
41.9780,-46.1018
42.0176,-46.1162
42.0176,-46.1162
42.0573,-46.1305
42.0970,-46.1449
42.0970,-46.1449
42.1367,-46.1592
42.1764,-46.1736
42.2161,-46.1879
42.2161,-46.1879
42.2559,-46.2022
42.2957,-46.2164
42.3355,-46.2307
42.3355,-46.2307
42.3753,-46.2449
42.4152,-46.2592
42.4550,-46.2734
42.4550,-46.2734
42.4949,-46.2876
42.5348,-46.3018
42.5750,-46.3160
42.5750,-46.3160
42.6150,-46.3302
42.6549,-46.3443
42.6949,-46.3584
42.6949,-46.3584
42.7349,-46.3725
42.7750,-46.3866
42.8151,-46.4007
42.8151,-46.4007
42.8551,-46.4148
42.8953,-46.4288
42.8953,-46.4288
42.9354,-46.4429
42.9756,-46.4569
43.0157,-46.4709
43.0157,-46.4709
43.0559,-46.4848
43.0962,-46.4988
43.1364,-46.5128
43.1364,-46.5128
43.1767,-46.5267
43.2169,-46.5406
43.2573,-46.5545
43.2573,-46.5545
43.2976,-46.5684
43.3379,-46.5823
43.3783,-46.5962
43.3783,-46.5962
43.4187,-46.6100
43.4591,-46.6238
43.4995,-46.6376
43.4995,-46.6376
43.5400,-46.6514
43.5805,-46.6652
43.6210,-46.6790
43.6210,-46.6790
43.6615,-46.6927
43.7020,-46.7064
43.7020,-46.7064
43.7426,-46.7201
43.7832,-46.7338
43.8238,-46.7475
43.8238,-46.7475
43.8644,-46.7612
43.9051,-46.7748
43.9457,-46.7885
43.9457,-46.7885
43.9864,-46.8021
44.0271,-46.8157
44.0678,-46.8293
44.0678,-46.8293
44.1086,-46.8429
44.1495,-46.8564
44.1904,-46.8700
44.1904,-46.8700
44.2312,-46.8835
44.2721,-46.8970
44.3130,-46.9105
44.3130,-46.9105
44.3539,-46.9240
44.3947,-46.9375
44.4357,-46.9509
44.4357,-46.9509
44.4767,-46.9643
44.5176,-46.9778
44.5586,-46.9911
44.5586,-46.9911
44.5996,-47.0045
44.6407,-47.0179
44.6407,-47.0179
44.6817,-47.0312
44.7228,-47.0446
44.7639,-47.0579
44.7639,-47.0579
44.8050,-47.0712
44.8462,-47.0844
44.8873,-47.0977
44.8873,-47.0977
44.9285,-47.1109
44.9697,-47.1242
45.0110,-47.1374
45.0110,-47.1374
45.0522,-47.1506
45.0935,-47.1638
45.1348,-47.1769
45.1348,-47.1769
45.1761,-47.1901
45.2175,-47.2032
45.2588,-47.2163
45.2588,-47.2163
45.3002,-47.2294
45.3416,-47.2425
45.3830,-47.2556
45.3830,-47.2556
45.4245,-47.2686
45.4660,-47.2817
45.5075,-47.2947
45.5075,-47.2947
45.5490,-47.3077
45.5905,-47.3207
45.6321,-47.3336
45.6321,-47.3336
45.6736,-47.3466
45.7152,-47.3595
45.7152,-47.3595
45.7568,-47.3724
45.7985,-47.3853
45.8402,-47.3982
45.8402,-47.3982
45.8818,-47.4111
45.9235,-47.4239
45.9653,-47.4368
45.9653,-47.4368
46.0070,-47.4496
46.0488,-47.4624
46.0906,-47.4752
46.0906,-47.4752
46.1324,-47.4879
46.1742,-47.5007
46.2161,-47.5134
46.2161,-47.5134
46.2579,-47.5261
46.2998,-47.5388
46.3418,-47.5515
46.3418,-47.5515
46.3837,-47.5642
46.4257,-47.5768
46.4677,-47.5895
46.4677,-47.5895
46.5097,-47.6021
46.5519,-47.6147
46.5939,-47.6273
46.5939,-47.6273
46.6360,-47.6399
46.6781,-47.6524
46.6781,-47.6524
46.7202,-47.6650
46.7624,-47.6775
46.8045,-47.6900
46.8045,-47.6900
46.8467,-47.7025
46.8889,-47.7149
46.9311,-47.7274
46.9311,-47.7274
46.9733,-47.7398
47.0156,-47.7522
47.0578,-47.7646
47.0578,-47.7646
47.1002,-47.7770
47.1425,-47.7893
47.1848,-47.8017
47.1848,-47.8017
47.2272,-47.8140
47.2696,-47.8263
47.3120,-47.8386
47.3120,-47.8386
47.3544,-47.8509
47.3969,-47.8631
47.4394,-47.8754
47.4394,-47.8754
47.4818,-47.8876
47.5244,-47.8998
47.5669,-47.9120
47.5669,-47.9120
47.6095,-47.9242
47.6521,-47.9363
47.6947,-47.9485
47.6947,-47.9485
47.7373,-47.9606
47.7799,-47.9727
47.7799,-47.9727
47.8226,-47.9848
47.8653,-47.9968
47.9080,-48.0089
47.9080,-48.0089
47.9508,-48.0209
47.9935,-48.0329
48.0363,-48.0449
48.0363,-48.0449
48.0790,-48.0569
48.1219,-48.0689
48.1647,-48.0808
48.1647,-48.0808
48.2075,-48.0927
48.2504,-48.1047
48.2933,-48.1165
48.2933,-48.1165
48.3362,-48.1284
48.3791,-48.1403
48.4221,-48.1521
48.4221,-48.1521
48.4651,-48.1639
48.5080,-48.1757
48.5511,-48.1875
48.5511,-48.1875
48.5941,-48.1993
48.6372,-48.2110
48.6802,-48.2228
48.6802,-48.2228
48.7233,-48.2345
48.7664,-48.2462
48.8096,-48.2579
48.8096,-48.2579
48.8527,-48.2695
48.8959,-48.2812
48.8959,-48.2812
48.9391,-48.2928
48.9823,-48.3044
49.0256,-48.3160
49.0256,-48.3160
49.0688,-48.3276
49.1121,-48.3391
49.1554,-48.3506
49.1554,-48.3506
49.1988,-48.3622
49.2421,-48.3737
49.2855,-48.3851
49.2855,-48.3851
49.3289,-48.3966
49.3722,-48.4081
49.4157,-48.4195
49.4157,-48.4195
49.4591,-48.4309
49.5026,-48.4423
49.5461,-48.4537
49.5461,-48.4537
49.5896,-48.4650
49.6331,-48.4764
49.6331,-48.4764
49.6767,-48.4877
49.7203,-48.4990
49.7639,-48.5103
49.7639,-48.5103
49.8075,-48.5215
49.8511,-48.5328
49.8948,-48.5440
49.8948,-48.5440
49.9384,-48.5552
49.9821,-48.5664
50.0259,-48.5776
50.0259,-48.5776
50.0696,-48.5888
50.1134,-48.5999
50.1571,-48.6110
50.1571,-48.6110
50.2010,-48.6221
50.2448,-48.6332
50.2886,-48.6443
50.2886,-48.6443
50.3325,-48.6553
50.3764,-48.6664
50.3764,-48.6664
50.4202,-48.6774
50.4642,-48.6884
50.5081,-48.6994
50.5081,-48.6994
50.5521,-48.7103
50.5961,-48.7213
50.6401,-48.7322
50.6401,-48.7322
50.6841,-48.7431
50.7282,-48.7540
50.7722,-48.7648
50.7722,-48.7648
50.8163,-48.7757
50.8604,-48.7865
50.9045,-48.7973
50.9045,-48.7973
50.9486,-48.8081
50.9928,-48.8189
51.0370,-48.8296
51.0370,-48.8296
51.0811,-48.8404
51.1254,-48.8511
51.1696,-48.8618
51.1696,-48.8618
51.2139,-48.8725
51.2581,-48.8831
51.3025,-48.8938
51.3025,-48.8938
51.3468,-48.9044
51.3911,-48.9150
51.4355,-48.9256
51.4355,-48.9256
51.4799,-48.9362
51.5243,-48.9467
51.5243,-48.9467
51.5686,-48.9572
51.6131,-48.9677
51.6575,-48.9782
51.6575,-48.9782
51.7020,-48.9887
51.7464,-48.9991
51.7909,-49.0096
51.7909,-49.0096
51.8355,-49.0200
51.8800,-49.0304
51.9246,-49.0408
51.9246,-49.0408
51.9691,-49.0511
52.0138,-49.0615
52.0584,-49.0718
52.0584,-49.0718
52.1030,-49.0821
52.1477,-49.0924
52.1924,-49.1026
52.1924,-49.1026
52.2371,-49.1129
52.2818,-49.1231
52.3265,-49.1333
52.3265,-49.1333
52.3713,-49.1435
52.4161,-49.1537
52.4609,-49.1639
52.4609,-49.1639
52.5057,-49.1740
52.5506,-49.1841
52.5506,-49.1841
52.5954,-49.1942
52.6403,-49.2043
52.6851,-49.2143
52.6851,-49.2143
52.7300,-49.2244
52.7750,-49.2344
52.8199,-49.2444
52.8199,-49.2444
52.8649,-49.2543
52.9099,-49.2643
52.9549,-49.2743
